Entry	Entry_name	Status	Protein_names	Gene_names	EC_number	Cross-reference_(CCDS)	Cross-reference_(RefSeq)	Cross-reference_(KEGG)	Cross-reference_(PATRIC)
C9YIK5	C9YIK5_CLODR	unreviewed	Beta-lactamase_(EC_3.5.2.6)	CDR20291_0399	3.5.2.6			cdl:CDR20291_0399	
C9YL61	C9YL61_CLODR	unreviewed	Two-component_response_regulator	CDR20291_1313				cdl:CDR20291_1313	
C9YMU7	C9YMU7_CLODR	unreviewed	Transposase-like_protein_b	CDR20291_1906				cdl:CDR20291_1906	
C9YJ71	C9YJ71_CLODR	unreviewed	MerR-family_transcriptional_regulator	CDR20291_0619				cdl:CDR20291_0619	
C9YIK1	C9YIK1_CLODR	unreviewed	AraC-family_transcriptional_regulator	CDR20291_0395				cdl:CDR20291_0395	
C9YLD0	C9YLD0_CLODR	unreviewed	Putative_ABC_transporter,_permease_protein	CDR20291_1382				cdl:CDR20291_1382	
C9YND6	C9YND6_CLODR	unreviewed	Beta-phosphoglucomutase	pgmB_CDR20291_2095				cdl:CDR20291_2095	
C9YRY2	C9YRY2_CLODR	unreviewed	Pilin	CDR20291_3350				cdl:CDR20291_3350	
C9YHV4	C9YHV4_CLODR	unreviewed	Putative_amidohydrolase	CDR20291_0145				cdl:CDR20291_0145	
C9YNK2	C9YNK2_CLODR	unreviewed	Probable_proton-dependent_oligopeptide_transporter	CDR20291_2161				cdl:CDR20291_2161	
C9YI19	C9YI19_CLODR	unreviewed	Putative_spore_coat_protein	CDR20291_0212				cdl:CDR20291_0212	
C9YKX2	C9YKX2_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1224				cdl:CDR20291_1224	
C9YNC1	C9YNC1_CLODR	unreviewed	Probable_amino-acid_ABC_transporter,_substrate-binding_protein	CDR20291_2080				cdl:CDR20291_2080	
C9YL07	C9YL07_CLODR	unreviewed	Sigma-54_dependent_regulatory_protein	CDR20291_1259				cdl:CDR20291_1259	
C9YNB6	C9YNB6_CLODR	unreviewed	Iron-sulfur_binding_protein	CDR20291_2075				cdl:CDR20291_2075	
C9YIR3	C9YIR3_CLODR	unreviewed	AraC_E_bind_domain-containing_protein	CDR20291_0457				cdl:CDR20291_0457	
C9YNG6	C9YNG6_CLODR	unreviewed	Streptogramin_A_acetyltransferase	sat_CDR20291_2125				cdl:CDR20291_2125	
C9YS75	C9YS75_CLODR	unreviewed	Putative_phosphatase	CDR20291_3443				cdl:CDR20291_3443	
C9YRG6	C9YRG6_CLODR	unreviewed	Putative_membrane_protein	CDR20291_3184				cdl:CDR20291_3184	
C9YRQ8	C9YRQ8_CLODR	unreviewed	Mutator_family_transposase	CDR20291_3276				cdl:CDR20291_3276	
C9YJE8	C9YJE8_CLODR	unreviewed	Putative_formate_dehydrogenase	CDR20291_0698				cdl:CDR20291_0698	
C9YQQ3	C9YQQ3_CLODR	unreviewed	Permease_IIC_component	CDR20291_2920				cdl:CDR20291_2920	
C9YK44	C9YK44_CLODR	unreviewed	Putative_peptidase	CDR20291_0945				cdl:CDR20291_0945	
C9YPT9	C9YPT9_CLODR	unreviewed	Uncharacterized_protein	CDR20291_2604				cdl:CDR20291_2604	
C9YIT3	C9YIT3_CLODR	unreviewed	Putative_spore-cortex-lytic_protein	sleB_CDR20291_0477				cdl:CDR20291_0477	
C9YKQ1	C9YKQ1_CLODR	unreviewed	Putative_RNA-binding_protein	CDR20291_1153				cdl:CDR20291_1153	
C9YQA3	C9YQA3_CLODR	unreviewed	Putative_altronate_hydrolase	uxaA_CDR20291_2768				cdl:CDR20291_2768	
C9YLW1	C9YLW1_CLODR	unreviewed	Probable_sugar_O-acetyltransferase	CDR20291_1564				cdl:CDR20291_1564	
C9YQE6	C9YQE6_CLODR	unreviewed	CRISPR-associated_endonuclease_Cas1_(EC_3.1.-.-)	cas1_CDR20291_2811	3.1.-.-			cdl:CDR20291_2811	
C9YNY3	C9YNY3_CLODR	unreviewed	Putative_lipoprotein	CDR20291_2296				cdl:CDR20291_2296	
C9YKY2	C9YKY2_CLODR	unreviewed	Putative_transcriptional_regulator	CDR20291_1234				cdl:CDR20291_1234	
C9YL75	C9YL75_CLODR	unreviewed	Putative_ferrous_iron_transport_protein_A	feoA1_CDR20291_1327				cdl:CDR20291_1327	
C9YJG8	C9YJG8_CLODR	unreviewed	Putative_metal-binding_protein	CDR20291_0718				cdl:CDR20291_0718	
C9YRG1	C9YRG1_CLODR	unreviewed	Formate_dehydrogenase_h_(EC_1.2.1.2)	fdhF_CDR20291_3179	1.2.1.2			cdl:CDR20291_3179	
C9YQC1	C9YQC1_CLODR	unreviewed	ABC_transporter,_substrate-binding_protein	CDR20291_2786				cdl:CDR20291_2786	
C9YK79	C9YK79_CLODR	unreviewed	dTTP/UTP_pyrophosphatase_(dTTPase/UTPase)_(EC_3.6.1.9)_(Nucleoside_triphosphate_pyrophosphatase)_(Nucleotide_pyrophosphatase)_(Nucleotide_PPase)	maf_CDR20291_0980	3.6.1.9			cdl:CDR20291_0980	
C9YPB1	C9YPB1_CLODR	unreviewed	Putative_lipoprotein	CDR20291_2425				cdl:CDR20291_2425	
C9YNP8	C9YNP8_CLODR	unreviewed	Ribose-5-phosphate_isomerase_1	rpiB1_CDR20291_2209				cdl:CDR20291_2209	
C9YMM5	C9YMM5_CLODR	unreviewed	Putative_ethanolamine/propanediol_ammonia-lyase_heavy_chain	eutB_CDR20291_1834				cdl:CDR20291_1834	
C9YMT1	C9YMT1_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1890				cdl:CDR20291_1890	
C9YLI5	C9YLI5_CLODR	unreviewed	Hypothetical_phage_protein	CDR20291_1437				cdl:CDR20291_1437	
C9YLI9	C9YLI9_CLODR	unreviewed	Phage_protein	CDR20291_1441				cdl:CDR20291_1441	
C9YIW4	C9YIW4_CLODR	unreviewed	Putative_PEP-utilising_kinase	CDR20291_0509				cdl:CDR20291_0509	
C9YJF7	C9YJF7_CLODR	unreviewed	Putative_membrane_protein	CDR20291_0707				cdl:CDR20291_0707	
C9YS02	C9YS02_CLODR	unreviewed	Putative_phosphonate_metabolism_protein	phnJ_CDR20291_3370				cdl:CDR20291_3370	
C9YJS9	C9YJS9_CLODR	unreviewed	DNA_polymerase_IV_(Pol_IV)_(EC_2.7.7.7)	dinB_CDR20291_0829	2.7.7.7			cdl:CDR20291_0829	
C9YM30	C9YM30_CLODR	unreviewed	Putative_transcriptional_regulator	CDR20291_1633				cdl:CDR20291_1633	
C9YLA8	C9YLA8_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1360				cdl:CDR20291_1360	
C9YQ34	C9YQ34_CLODR	unreviewed	Putative_membrane_protein	CDR20291_2699				cdl:CDR20291_2699	
C9YJS2	C9YJS2_CLODR	unreviewed	Cold_shock_protein	cspA_CDR20291_0822				cdl:CDR20291_0822	
C9YJV9	C9YJV9_CLODR	unreviewed	Zn_ribbon_2_domain-containing_protein	CDR20291_0859				cdl:CDR20291_0859	
C9YP88	C9YP88_CLODR	unreviewed	Probable_6-phospho-alpha-glucosidase	CDR20291_2401				cdl:CDR20291_2401	
C9YS63	C9YS63_CLODR	unreviewed	Uncharacterized_protein	CDR20291_3431				cdl:CDR20291_3431	
C9YIM0	C9YIM0_CLODR	unreviewed	Putative_iron-sulfur_flavoprotein	CDR20291_0414				cdl:CDR20291_0414	
C9YIX9	C9YIX9_CLODR	unreviewed	Putative_plasmid-related_protein	CDR20291_0525				cdl:CDR20291_0525	
C9YLG3	C9YLG3_CLODR	unreviewed	Prophage_lambdaba04,_site-specific_recombinase,_phage_integrase_family	CDR20291_1415				cdl:CDR20291_1415	
C9YQI4	C9YQI4_CLODR	unreviewed	PTS_system,_IIa_component	CDR20291_2851				cdl:CDR20291_2851	
C9YMV5	C9YMV5_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1914				cdl:CDR20291_1914	
C9YIW2	C9YIW2_CLODR	unreviewed	NADP-dependent_glyceraldehyde-3-phosphate_dehydrogenase	gapN_CDR20291_0507				cdl:CDR20291_0507	
C9YL53	C9YL53_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1305				cdl:CDR20291_1305	
C9YHK7	C9YHK7_CLODR	unreviewed	Putative_tRNA/rRNA_methyltransferase	CDR20291_0048				cdl:CDR20291_0048	
C9YNJ0	C9YNJ0_CLODR	unreviewed	Putative_ATPase	CDR20291_2149				cdl:CDR20291_2149	
C9YK87	C9YK87_CLODR	unreviewed	Cell_division_topological_specificity_factor	minE_CDR20291_0988				cdl:CDR20291_0988	
C9YLQ5	C9YLQ5_CLODR	unreviewed	Putative_membrane_protein	CDR20291_1508				cdl:CDR20291_1508	
C9YM77	C9YM77_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1681				cdl:CDR20291_1681	
C9YQQ7	C9YQQ7_CLODR	unreviewed	Putative_glycosyl_hydrolase	CDR20291_2924				cdl:CDR20291_2924	
C9YIU3	C9YIU3_CLODR	unreviewed	Putative_endonuclease	CDR20291_0487				cdl:CDR20291_0487	
C9YQL2	C9YQL2_CLODR	unreviewed	Putative_phosphosugar-binding_transcriptional_regulator	CDR20291_2879				cdl:CDR20291_2879	
C9YNQ9	C9YNQ9_CLODR	unreviewed	Mannitol-1-phosphate_5-dehydrogenase_(EC_1.1.1.17)	mtlD_CDR20291_2220	1.1.1.17			cdl:CDR20291_2220	
C9YKP9	C9YKP9_CLODR	unreviewed	Translation_initiation_factor_IF-2	infB_CDR20291_1151				cdl:CDR20291_1151	
C9YQZ7	C9YQZ7_CLODR	unreviewed	Putative_ABC_transporter,_permease_permease	CDR20291_3015				cdl:CDR20291_3015	
C9YQW6	C9YQW6_CLODR	unreviewed	DJ-1_PfpI_domain-containing_protein	CDR20291_2984				cdl:CDR20291_2984	
C9YIJ6	C9YIJ6_CLODR	unreviewed	Putative_component_of_D-ornithine_aminomutase	CDR20291_0390				cdl:CDR20291_0390	
C9YHV0	C9YHV0_CLODR	unreviewed	Ribosome_hibernation_promoting_factor_(HPF)	hpf_CDR20291_0141				cdl:CDR20291_0141	
C9YMB4	C9YMB4_CLODR	unreviewed	Putative_cations-transporting_ATPase	CDR20291_1718				cdl:CDR20291_1718	
C9YL36	C9YL36_CLODR	unreviewed	Putative_membrane_protein	CDR20291_1288				cdl:CDR20291_1288	
C9YS69	C9YS69_CLODR	unreviewed	Two-component_sensor_histidine_kinase	CDR20291_3437				cdl:CDR20291_3437	
C9YKY5	C9YKY5_CLODR	unreviewed	Putative_esterase	CDR20291_1237				cdl:CDR20291_1237	
C9YHT5	C9YHT5_CLODR	unreviewed	Rod_shape-determining_protein	mreB1_CDR20291_0126				cdl:CDR20291_0126	
C9YNT2	C9YNT2_CLODR	unreviewed	Thioredoxin_reductase_(EC_1.8.1.9)	trxB3_CDR20291_2243	1.8.1.9			cdl:CDR20291_2243	
C9YPW9	C9YPW9_CLODR	unreviewed	Adenine_phosphoribosyltransferase_(APRT)_(EC_2.4.2.7)	apt_CDR20291_2634	2.4.2.7			cdl:CDR20291_2634	
C9YRM9	C9YRM9_CLODR	unreviewed	Putative_cobalamin_biosynthesis_protein	cbiG_CDR20291_3247				cdl:CDR20291_3247	
C9YQ74	C9YQ74_CLODR	unreviewed	Uncharacterized_protein	CDR20291_2739				cdl:CDR20291_2739	
C9YI09	C9YI09_CLODR	unreviewed	Putative_chromate_transporter	CDR20291_0202				cdl:CDR20291_0202	
C9YJ46	C9YJ46_CLODR	unreviewed	Putative_regulatory_protein	CDR20291_0593				cdl:CDR20291_0593	
C9YRP7	C9YRP7_CLODR	unreviewed	Permease_IIC_component	CDR20291_3265				cdl:CDR20291_3265	
C9YS72	C9YS72_CLODR	unreviewed	Putative_ATPase	CDR20291_3440				cdl:CDR20291_3440	
C9YRI4	C9YRI4_CLODR	unreviewed	Putative_protease	CDR20291_3201				cdl:CDR20291_3201	
C9YHM9	C9YHM9_CLODR	unreviewed	50S_ribosomal_protein_L2	rplB_CDR20291_0070				cdl:CDR20291_0070	
C9YI72	C9YI72_CLODR	unreviewed	Flagellar_biosynthetic_protein_FliQ	fliQ_CDR20291_0265				cdl:CDR20291_0265	
C9YHP2	C9YHP2_CLODR	unreviewed	50S_ribosomal_protein_L18	rplR_CDR20291_0083				cdl:CDR20291_0083	
C9YJA4	C9YJA4_CLODR	unreviewed	Putative_carbon_monoxide_dehydrogenase/acetyl-CoA_synthase_complex,_alpha_subunit	CDR20291_0653				cdl:CDR20291_0653	
C9YR89	C9YR89_CLODR	unreviewed	Small_acid-soluble_spore_protein_B	sspB_CDR20291_3107				cdl:CDR20291_3107	
C9YJN0	C9YJN0_CLODR	unreviewed	NifU_domain-containing_protein	CDR20291_0780				cdl:CDR20291_0780	
C9YM83	C9YM83_CLODR	unreviewed	Putative_L-threonine_dehydrogenase	CDR20291_1687				cdl:CDR20291_1687	
C9YRM0	C9YRM0_CLODR	unreviewed	ABC_transporter,_permease_protein	CDR20291_3238				cdl:CDR20291_3238	
C9YPK2	C9YPK2_CLODR	unreviewed	Cobalt_dependent_x-pro_dipeptidase	CDR20291_2516				cdl:CDR20291_2516	
C9YL85	C9YL85_CLODR	unreviewed	Putative_transcriptional_regulator	CDR20291_1337				cdl:CDR20291_1337	
C9YI77	C9YI77_CLODR	unreviewed	RNA_polymerase_sigma_factor_for_flagellar_operon	fliA_CDR20291_0270				cdl:CDR20291_0270	
C9YKJ5	C9YKJ5_CLODR	unreviewed	50S_ribosomal_protein_L19	rplS_CDR20291_1097				cdl:CDR20291_1097	
C9YK60	C9YK60_CLODR	unreviewed	Uncharacterized_protein	CDR20291_0961				cdl:CDR20291_0961	
C9YQY4	C9YQY4_CLODR	unreviewed	Uncharacterized_protein	CDR20291_3002				cdl:CDR20291_3002	
C9YQ58	C9YQ58_CLODR	unreviewed	Putative_cation_efflux_protein	CDR20291_2723				cdl:CDR20291_2723	
C9YPR7	C9YPR7_CLODR	unreviewed	Putative_membrane_protein	CDR20291_2582				cdl:CDR20291_2582	
C9YQA5	C9YQA5_CLODR	unreviewed	Putative_drug/sodium_antiporter	CDR20291_2770				cdl:CDR20291_2770	
C9YNM9	C9YNM9_CLODR	unreviewed	Two-component_system_response_regulator	CDR20291_2188				cdl:CDR20291_2188	
C9YJZ7	C9YJZ7_CLODR	unreviewed	Nuclease_SbcCD_subunit_D	sbcD_CDR20291_0898				cdl:CDR20291_0898	
C9YR25	C9YR25_CLODR	unreviewed	Putative_regulatory_endoribonuclease	tdcF_CDR20291_3043				cdl:CDR20291_3043	
C9YKN6	C9YKN6_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1138				cdl:CDR20291_1138	
C9YIF4	C9YIF4_CLODR	unreviewed	Uncharacterized_protein	CDR20291_0348				cdl:CDR20291_0348	
C9YRY1	C9YRY1_CLODR	unreviewed	Type_IV_pilus_assembly_protein	CDR20291_3349				cdl:CDR20291_3349	
C9YL76	C9YL76_CLODR	unreviewed	Ferrous_iron_transport_protein_B	feoB1_CDR20291_1328				cdl:CDR20291_1328	
C9YJ60	C9YJ60_CLODR	unreviewed	Putative_sodium:solute_symporter	CDR20291_0608				cdl:CDR20291_0608	
C9YI22	C9YI22_CLODR	unreviewed	N5-carboxyaminoimidazole_ribonucleotide_mutase_(N5-CAIR_mutase)_(EC_5.4.99.18)_(5-(carboxyamino)imidazole_ribonucleotide_mutase)	purE_CDR20291_0215	5.4.99.18			cdl:CDR20291_0215	
C9YMM4	C9YMM4_CLODR	unreviewed	Putative_ethanolamine/propanediol_utilisation_protein	eutA_CDR20291_1833				cdl:CDR20291_1833	
C9YLH0	C9YLH0_CLODR	unreviewed	Sigma70_r2_domain-containing_protein	CDR20291_1422				cdl:CDR20291_1422	
C9YHS7	C9YHS7_CLODR	unreviewed	Phosphoglucosamine_mutase_(EC_5.4.2.10)	glmM_CDR20291_0118	5.4.2.10			cdl:CDR20291_0118	
C9YP95	C9YP95_CLODR	unreviewed	Putative_L-asparaginase	CDR20291_2408				cdl:CDR20291_2408	
C9YRA2	C9YRA2_CLODR	unreviewed	Phosphate_transport_system_permease_protein_PstA	CDR20291_3120				cdl:CDR20291_3120	
C9YME2	C9YME2_CLODR	unreviewed	HTH_cro/C1-type_domain-containing_protein	CDR20291_1747				cdl:CDR20291_1747	
C9YIN6	C9YIN6_CLODR	unreviewed	Putative_carbon-nitrogen_hydrolase	CDR20291_0430				cdl:CDR20291_0430	
C9YPF0	C9YPF0_CLODR	unreviewed	Serine/threonine-protein_kinase_and_phosphatase	stk_CDR20291_2464				cdl:CDR20291_2464	
C9YQ38	C9YQ38_CLODR	unreviewed	GntR-family_transcriptional_regulator	CDR20291_2703				cdl:CDR20291_2703	
C9YM57	C9YM57_CLODR	unreviewed	Putative_lipoprotein	CDR20291_1661				cdl:CDR20291_1661	
C9YQ08	C9YQ08_CLODR	unreviewed	Putative_membrane_protein	CDR20291_2673				cdl:CDR20291_2673	
C9YPP7	C9YPP7_CLODR	unreviewed	Oligopeptide_ABC_transporter,_permease_protein	appC_CDR20291_2562				cdl:CDR20291_2562	
C9YSC6	C9YSC6_CLODR	unreviewed	Putative_membrane_protein	CDR20291_3494				cdl:CDR20291_3494	
C9YQ63	C9YQ63_CLODR	unreviewed	Putative_membrane_protein	CDR20291_2728				cdl:CDR20291_2728	
C9YKG7	C9YKG7_CLODR	unreviewed	Site-specific_recombinase	CDR20291_1068				cdl:CDR20291_1068	
C9YIX6	C9YIX6_CLODR	unreviewed	Putative_spore-coat_protein	cotJB1_CDR20291_0522				cdl:CDR20291_0522	
C9YN68	C9YN68_CLODR	unreviewed	Putative_2-nitropropane_dioxygenase	CDR20291_2027				cdl:CDR20291_2027	
C9YJZ0	C9YJZ0_CLODR	unreviewed	Cell_surface_protein_(Putative_N-acetylmuramoyl-L-alanine_amidase)	CDR20291_0891				cdl:CDR20291_0891	
C9YN45	C9YN45_CLODR	unreviewed	Putative_membrane_protein	CDR20291_2004				cdl:CDR20291_2004	
C9YQR5	C9YQR5_CLODR	unreviewed	Putative_glutamine_amidotransferase	CDR20291_2932				cdl:CDR20291_2932	
C9YSA0	C9YSA0_CLODR	unreviewed	Hydrolase_4_domain-containing_protein	CDR20291_3468				cdl:CDR20291_3468	
C9YR47	C9YR47_CLODR	unreviewed	Putative_nitroreductase	CDR20291_3065				cdl:CDR20291_3065	
C9YIH2	C9YIH2_CLODR	unreviewed	Isocaprenoyl-CoA:2-hydroxyisocaproate_CoA-transferase	hadA_CDR20291_0366				cdl:CDR20291_0366	
C9YN36	C9YN36_CLODR	unreviewed	Putative_carbon_monoxide_dehydrogenase,_iron-sulfur-binding_subunit	cutS_CDR20291_1995				cdl:CDR20291_1995	
C9YJM7	C9YJM7_CLODR	unreviewed	Uncharacterized_protein	CDR20291_0777				cdl:CDR20291_0777	
C9YKG2	C9YKG2_CLODR	unreviewed	Pyrimidine-nucleoside_phosphorylase	deoA_CDR20291_1063				cdl:CDR20291_1063	
C9YIV0	C9YIV0_CLODR	unreviewed	Putative_outer_membrane_lipoprotein	CDR20291_0494				cdl:CDR20291_0494	
C9YRZ9	C9YRZ9_CLODR	unreviewed	Putative_amidohydrolase	phnM_CDR20291_3367				cdl:CDR20291_3367	
C9YP86	C9YP86_CLODR	unreviewed	TGc_domain-containing_protein	CDR20291_2399				cdl:CDR20291_2399	
C9YRZ6	C9YRZ6_CLODR	unreviewed	Putative_iron_ABC_transporter,_permease_protein	CDR20291_3364				cdl:CDR20291_3364	
C9YQN3	C9YQN3_CLODR	unreviewed	Xylose_repressor	xylR_CDR20291_2900				cdl:CDR20291_2900	
C9YHG8	C9YHG8_CLODR	unreviewed	Uncharacterized_protein	CDR20291_0009				cdl:CDR20291_0009	
C9YMQ4	C9YMQ4_CLODR	unreviewed	Putative_membrane_protein	CDR20291_1863				cdl:CDR20291_1863	
C9YM18	C9YM18_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1621				cdl:CDR20291_1621	
C9YPB6	C9YPB6_CLODR	unreviewed	Putative_polysaccharide_O-acetylase	CDR20291_2430				cdl:CDR20291_2430	
C9YJS6	C9YJS6_CLODR	unreviewed	Putative_transposase-like_protein_B	tlpB_CDR20291_0826				cdl:CDR20291_0826	
C9YJV6	C9YJV6_CLODR	unreviewed	Fumarate_hydratase,_subunit_A	fumA_CDR20291_0856				cdl:CDR20291_0856	
C9YHK3	C9YHK3_CLODR	unreviewed	Dihydrofolate_reductase_region	CDR20291_0044				cdl:CDR20291_0044	
C9YKL1	C9YKL1_CLODR	unreviewed	Putative_competence_protein	CDR20291_1113				cdl:CDR20291_1113	
C9YQW0	C9YQW0_CLODR	unreviewed	PTS_system,_IIabc_component	CDR20291_2978				cdl:CDR20291_2978	
C9YQ84	C9YQ84_CLODR	unreviewed	Putative_transporter	CDR20291_2749				cdl:CDR20291_2749	
C9YIN7	C9YIN7_CLODR	unreviewed	Quaternary_ammonium_compound-resistance_protein	sugE_CDR20291_0431				cdl:CDR20291_0431	
C9YQ67	C9YQ67_CLODR	unreviewed	Putative_amidohydrolase	CDR20291_2732				cdl:CDR20291_2732	
C9YRT9	C9YRT9_CLODR	unreviewed	ATP_synthase_subunit_delta_(ATP_synthase_F(1)_sector_subunit_delta)_(F-type_ATPase_subunit_delta)_(F-ATPase_subunit_delta)	atpH_CDR20291_3307				cdl:CDR20291_3307	
C9YRI0	C9YRI0_CLODR	unreviewed	GntR-family_transcriptional_regulator	CDR20291_3197				cdl:CDR20291_3197	
C9YP57	C9YP57_CLODR	unreviewed	DUF2156_domain-containing_protein	CDR20291_2370				cdl:CDR20291_2370	
C9YM90	C9YM90_CLODR	unreviewed	Tellurium_resistance_protein	CDR20291_1694				cdl:CDR20291_1694	
C9YIC0	C9YIC0_CLODR	unreviewed	Putative_membrane_protein	CDR20291_0313				cdl:CDR20291_0313	
C9YLQ6	C9YLQ6_CLODR	unreviewed	Putative_exported_protein	CDR20291_1509				cdl:CDR20291_1509	
C9YS18	C9YS18_CLODR	unreviewed	Putative_arginine_decarboxylase	speA_CDR20291_3386				cdl:CDR20291_3386	
C9YPK1	C9YPK1_CLODR	unreviewed	Amino_acid_permease_family_protein	CDR20291_2515				cdl:CDR20291_2515	
C9YIQ3	C9YIQ3_CLODR	unreviewed	Two-component_response_regulator	CDR20291_0447				cdl:CDR20291_0447	
C9YKB6	C9YKB6_CLODR	unreviewed	3-oxoacyl-[acyl-carrier-protein]_synthase_3_(EC_2.3.1.180)_(3-oxoacyl-[acyl-carrier-protein]_synthase_III)_(Beta-ketoacyl-ACP_synthase_III)_(KAS_III)	fabH_CDR20291_1017	2.3.1.180			cdl:CDR20291_1017	
C9YLK3	C9YLK3_CLODR	unreviewed	Phage_protein	CDR20291_1455				cdl:CDR20291_1455	
C9YJW5	C9YJW5_CLODR	unreviewed	GntR-family_transcriptional_regulator	CDR20291_0865				cdl:CDR20291_0865	
C9YQ15	C9YQ15_CLODR	unreviewed	Cell_surface_protein_(Putative_S-layer_protein)	CDR20291_2680				cdl:CDR20291_2680	
C9YKI3	C9YKI3_CLODR	unreviewed	Elongation_factor_P_(EF-P)	efp_CDR20291_1085				cdl:CDR20291_1085	
C9YJ18	C9YJ18_CLODR	unreviewed	Two-component_response_regulator	CDR20291_0565				cdl:CDR20291_0565	
C9YK59	C9YK59_CLODR	unreviewed	Putative_membrane_protein	CDR20291_0960				cdl:CDR20291_0960	
C9YNN1	C9YNN1_CLODR	unreviewed	Putative_regulatory_protein	CDR20291_2190				cdl:CDR20291_2190	
C9YQH3	C9YQH3_CLODR	unreviewed	Probable_carbohydrate_hydrolase_(N-terminus)	CDR20291_2839				cdl:CDR20291_2839	
C9YMY4	C9YMY4_CLODR	unreviewed	Ornithine_carbamoyltransferase,_catabolic_(OTCase)_(EC_2.1.3.3)	arcB_argF_CDR20291_1943	2.1.3.3			cdl:CDR20291_1943	
C9YRM8	C9YRM8_CLODR	unreviewed	Cobalt-precorrin-3b_c(17)-methyltransferase	cbiH_CDR20291_3246				cdl:CDR20291_3246	
C9YK99	C9YK99_CLODR	unreviewed	50S_ribosomal_protein_L27	rpmA_CDR20291_1000				cdl:CDR20291_1000	
C9YMG8	C9YMG8_CLODR	unreviewed	Elp3_domain-containing_protein	CDR20291_1774				cdl:CDR20291_1774	
C9YL66	C9YL66_CLODR	unreviewed	Cell_surface_protein_(Putative_penicillin-binding_protein)	CDR20291_1318				cdl:CDR20291_1318	
C9YJE1	C9YJE1_CLODR	unreviewed	Glucitol_operon_activator_protein	gutM_CDR20291_0691				cdl:CDR20291_0691	
C9YLR9	C9YLR9_CLODR	unreviewed	Two-component_response_regulator	vanR_CDR20291_1522				cdl:CDR20291_1522	
C9YPB2	C9YPB2_CLODR	unreviewed	Ribonuclease_Z_(RNase_Z)_(EC_3.1.26.11)_(tRNA_3_endonuclease)_(tRNase_Z)	elaC_rnz_CDR20291_2426	3.1.26.11			cdl:CDR20291_2426	
C9YRX9	C9YRX9_CLODR	unreviewed	Putaive_membrane_protein	CDR20291_3347				cdl:CDR20291_3347	
C9YJL5	C9YJL5_CLODR	unreviewed	MarR-family_transcriptional_regulator	CDR20291_0765				cdl:CDR20291_0765	
C9YNA9	C9YNA9_CLODR	unreviewed	Putative_acetyltransferase	CDR20291_2068				cdl:CDR20291_2068	
C9YR94	C9YR94_CLODR	unreviewed	Putative_serine_protease	CDR20291_3112				cdl:CDR20291_3112	
C9YMZ7	C9YMZ7_CLODR	unreviewed	Uncharacterized_protein	CDR20291_1956				cdl:CDR20291_1956	
C9YHG3	C9YHG3_CLODR	unreviewed	tRNA-specific_adenosine_deaminase_(EC_3.5.4.33)	tadA_CDR20291_0004	3.5.4.33			cdl:CDR20291_0004	
C9YQ72	C9YQ72_CLODR	unreviewed	Uncharacterized_protein	CDR20291_2737				cdl:CDR20291_2737	
C9YM89	C9YM89_CLODR	unreviewed	LysR-family_transcriptional_regulator	CDR20291_1693				cdl:CDR20291_1693	
C9YR34	C9YR34_CLODR	unreviewed	Salavaricin_two-component_response_regulator	CDR20291_3052				cdl:CDR20291_3052	
C9YQ81	C9YQ81_CLODR	unreviewed	Putative_oxidoreductase	CDR20291_2746				cdl:CDR20291_2746	
C9YK03	C9YK03_CLODR	unreviewed	Phosphoesterase_(EC_3.1.4.-)	CDR20291_0904	3.1.4.-			cdl:CDR20291_0904	
C9YKK7	C9YKK7_CLODR	unreviewed	Two-component_response_regulator	CDR20291_1109				cdl:CDR20291_1109	
C9YJX0	C9YJX0_CLODR	unreviewed	Two-component_system_sensor_histidine_kinase	CDR20291_0870				cdl:CDR20291_0870	
C9YK22	C9YK22_CLODR	unreviewed	LacI-family_transcriptional_regulator_(Catabolite_control_protein)	ccpA_CDR20291_0923				cdl:CDR20291_0923	
C9YKT9	C9YKT9_CLODR	unreviewed	Putative_lantibiotic_ABC_transporter,_ATP-binding_protein	CDR20291_1191				cdl:CDR20291_1191	
C9YNX6	C9YNX6_CLODR	unreviewed	Uncharacterized_protein	CDR20291_2289				cdl:CDR20291_2289	
C9YM26	C9YM26_CLODR	unreviewed	Putative_corrinoid_protein	CDR20291_1629				cdl:CDR20291_1629	
C9YII5	C9YII5_CLODR	unreviewed	Putative_exported_protein	CDR20291_0379				cdl:CDR20291_0379	
C9YJI0	C9YJI0_CLODR	unreviewed	Putative_beta-alanine_CoA-transferase	act_CDR20291_0730				cdl:CDR20291_0730	
C9YRZ4	C9YRZ4_CLODR	unreviewed	Putative_iron_ABC_transporter,_solute-binding_protein	CDR20291_3362				cdl:CDR20291_3362	
C9YI76	C9YI76_CLODR	unreviewed	Flagellar_number_regulator	fleN_CDR20291_0269				cdl:CDR20291_0269	
C9YJ86	C9YJ86_CLODR	unreviewed	Putative_aminoacyl-histidine_dipeptidase	pepD_CDR20291_0634				cdl:CDR20291_0634	
